Register Address;UnitName;UnitId;FunctionGroup;FunctionNumber;DatapointId;DatapointName;Type;TypeName;Decimal;FunctionGroup name;Function name;Steps;Min. value;Max. value;Writable;unit;Commentary;Text 0;Text 1;Text 2;Text 3;Text 4;Text 5;Text 6;Text 7;Text 8;Text 9;Text 10;Text 11;Text 12;Text 13;Text 14;Text 15;Text 16;Text 17;Text 18;Text 19;Text 20;Text 21;Text 22;Text 23;Text 24;Text 25;Text 26;Text 27;Text 28;Text 29;Text 30;Text 31
24389;HV;525;0;0;29043;Aktiver Fehler 2_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24390;HV;525;0;0;29043;Aktiver Fehler 2_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24391;HV;525;0;0;29043;Aktiver Fehler 2_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24392;HV;525;0;0;29043;Aktiver Fehler 2_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24393;HV;525;0;0;29044;Aktiver Fehler 3_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24394;HV;525;0;0;29044;Aktiver Fehler 3_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24395;HV;525;0;0;29044;Aktiver Fehler 3_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24396;HV;525;0;0;29044;Aktiver Fehler 3_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24397;HV;525;0;0;29044;Aktiver Fehler 3_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24398;HV;525;0;0;29044;Aktiver Fehler 3_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24399;HV;525;0;0;29044;Aktiver Fehler 3_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24400;HV;525;0;0;29044;Aktiver Fehler 3_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24401;HV;525;0;0;29044;Aktiver Fehler 3_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24402;HV;525;0;0;29045;Aktiver Fehler 4_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24403;HV;525;0;0;29045;Aktiver Fehler 4_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24404;HV;525;0;0;29045;Aktiver Fehler 4_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24405;HV;525;0;0;29045;Aktiver Fehler 4_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24406;HV;525;0;0;29045;Aktiver Fehler 4_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24407;HV;525;0;0;29045;Aktiver Fehler 4_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24408;HV;525;0;0;29045;Aktiver Fehler 4_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24409;HV;525;0;0;29045;Aktiver Fehler 4_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24410;HV;525;0;0;29045;Aktiver Fehler 4_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24411;HV;525;0;0;29046;Aktiver Fehler 5_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24412;HV;525;0;0;29046;Aktiver Fehler 5_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24413;HV;525;0;0;29046;Aktiver Fehler 5_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24414;HV;525;0;0;29046;Aktiver Fehler 5_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24415;HV;525;0;0;29046;Aktiver Fehler 5_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24416;HV;525;0;0;29046;Aktiver Fehler 5_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24417;HV;525;0;0;29046;Aktiver Fehler 5_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24418;HV;525;0;0;29046;Aktiver Fehler 5_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24419;HV;525;0;0;29046;Aktiver Fehler 5_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24420;HV;526;0;0;29042;Aktiver Fehler 1_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24421;HV;526;0;0;29042;Aktiver Fehler 1_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24422;HV;526;0;0;29042;Aktiver Fehler 1_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24423;HV;526;0;0;29042;Aktiver Fehler 1_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24424;HV;526;0;0;29042;Aktiver Fehler 1_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24425;HV;526;0;0;29042;Aktiver Fehler 1_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24426;HV;526;0;0;29042;Aktiver Fehler 1_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24427;HV;526;0;0;29042;Aktiver Fehler 1_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24428;HV;526;0;0;29042;Aktiver Fehler 1_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24429;HV;526;0;0;29043;Aktiver Fehler 2_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24430;HV;526;0;0;29043;Aktiver Fehler 2_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24431;HV;526;0;0;29043;Aktiver Fehler 2_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24432;HV;526;0;0;29043;Aktiver Fehler 2_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24433;HV;526;0;0;29043;Aktiver Fehler 2_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24434;HV;526;0;0;29043;Aktiver Fehler 2_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24435;HV;526;0;0;29043;Aktiver Fehler 2_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24436;HV;526;0;0;29043;Aktiver Fehler 2_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24437;HV;526;0;0;29043;Aktiver Fehler 2_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24438;HV;526;0;0;29044;Aktiver Fehler 3_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24439;HV;526;0;0;29044;Aktiver Fehler 3_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24440;HV;526;0;0;29044;Aktiver Fehler 3_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24441;HV;526;0;0;29044;Aktiver Fehler 3_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24442;HV;526;0;0;29044;Aktiver Fehler 3_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24443;HV;526;0;0;29044;Aktiver Fehler 3_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24444;HV;526;0;0;29044;Aktiver Fehler 3_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24445;HV;526;0;0;29044;Aktiver Fehler 3_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24446;HV;526;0;0;29044;Aktiver Fehler 3_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24447;HV;526;0;0;29045;Aktiver Fehler 4_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24448;HV;526;0;0;29045;Aktiver Fehler 4_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24449;HV;526;0;0;29045;Aktiver Fehler 4_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24450;HV;526;0;0;29045;Aktiver Fehler 4_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24451;HV;526;0;0;29045;Aktiver Fehler 4_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24452;HV;526;0;0;29045;Aktiver Fehler 4_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24453;HV;526;0;0;29045;Aktiver Fehler 4_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24454;HV;526;0;0;29045;Aktiver Fehler 4_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24455;HV;526;0;0;29045;Aktiver Fehler 4_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24456;HV;526;0;0;29046;Aktiver Fehler 5_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24457;HV;526;0;0;29046;Aktiver Fehler 5_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24458;HV;526;0;0;29046;Aktiver Fehler 5_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24459;HV;526;0;0;29046;Aktiver Fehler 5_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24460;HV;526;0;0;29046;Aktiver Fehler 5_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24461;HV;526;0;0;29046;Aktiver Fehler 5_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24462;HV;526;0;0;29046;Aktiver Fehler 5_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24463;HV;526;0;0;29046;Aktiver Fehler 5_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24464;HV;526;0;0;29046;Aktiver Fehler 5_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24465;HV;527;0;0;29042;Aktiver Fehler 1_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24466;HV;527;0;0;29042;Aktiver Fehler 1_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24467;HV;527;0;0;29042;Aktiver Fehler 1_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24468;HV;527;0;0;29042;Aktiver Fehler 1_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24469;HV;527;0;0;29042;Aktiver Fehler 1_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24470;HV;527;0;0;29042;Aktiver Fehler 1_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24471;HV;527;0;0;29042;Aktiver Fehler 1_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24472;HV;527;0;0;29042;Aktiver Fehler 1_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24473;HV;527;0;0;29042;Aktiver Fehler 1_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24474;HV;527;0;0;29043;Aktiver Fehler 2_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24475;HV;527;0;0;29043;Aktiver Fehler 2_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24476;HV;527;0;0;29043;Aktiver Fehler 2_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24477;HV;527;0;0;29043;Aktiver Fehler 2_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24478;HV;527;0;0;29043;Aktiver Fehler 2_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24479;HV;527;0;0;29043;Aktiver Fehler 2_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24480;HV;527;0;0;29043;Aktiver Fehler 2_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24481;HV;527;0;0;29043;Aktiver Fehler 2_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24482;HV;527;0;0;29043;Aktiver Fehler 2_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24483;HV;527;0;0;29044;Aktiver Fehler 3_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24484;HV;527;0;0;29044;Aktiver Fehler 3_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24485;HV;527;0;0;29044;Aktiver Fehler 3_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24486;HV;527;0;0;29044;Aktiver Fehler 3_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24487;HV;527;0;0;29044;Aktiver Fehler 3_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24488;HV;527;0;0;29044;Aktiver Fehler 3_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24489;HV;527;0;0;29044;Aktiver Fehler 3_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24490;HV;527;0;0;29044;Aktiver Fehler 3_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24491;HV;527;0;0;29044;Aktiver Fehler 3_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24492;HV;527;0;0;29045;Aktiver Fehler 4_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24493;HV;527;0;0;29045;Aktiver Fehler 4_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24494;HV;527;0;0;29045;Aktiver Fehler 4_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24495;HV;527;0;0;29045;Aktiver Fehler 4_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24496;HV;527;0;0;29045;Aktiver Fehler 4_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24497;HV;527;0;0;29045;Aktiver Fehler 4_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24498;HV;527;0;0;29045;Aktiver Fehler 4_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24499;HV;527;0;0;29045;Aktiver Fehler 4_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24500;HV;527;0;0;29045;Aktiver Fehler 4_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24501;HV;527;0;0;29046;Aktiver Fehler 5_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24502;HV;527;0;0;29046;Aktiver Fehler 5_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24503;HV;527;0;0;29046;Aktiver Fehler 5_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24504;HV;527;0;0;29046;Aktiver Fehler 5_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24505;HV;527;0;0;29046;Aktiver Fehler 5_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24506;HV;527;0;0;29046;Aktiver Fehler 5_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24507;HV;527;0;0;29046;Aktiver Fehler 5_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24508;HV;527;0;0;29046;Aktiver Fehler 5_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24509;HV;527;0;0;29046;Aktiver Fehler 5_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24510;HV;528;0;0;29042;Aktiver Fehler 1_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24511;HV;528;0;0;29042;Aktiver Fehler 1_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24512;HV;528;0;0;29042;Aktiver Fehler 1_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24513;HV;528;0;0;29042;Aktiver Fehler 1_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24514;HV;528;0;0;29042;Aktiver Fehler 1_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24515;HV;528;0;0;29042;Aktiver Fehler 1_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24516;HV;528;0;0;29042;Aktiver Fehler 1_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24517;HV;528;0;0;29042;Aktiver Fehler 1_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24518;HV;528;0;0;29042;Aktiver Fehler 1_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24519;HV;528;0;0;29043;Aktiver Fehler 2_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24520;HV;528;0;0;29043;Aktiver Fehler 2_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24521;HV;528;0;0;29043;Aktiver Fehler 2_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24522;HV;528;0;0;29043;Aktiver Fehler 2_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24523;HV;528;0;0;29043;Aktiver Fehler 2_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24524;HV;528;0;0;29043;Aktiver Fehler 2_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24525;HV;528;0;0;29043;Aktiver Fehler 2_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24526;HV;528;0;0;29043;Aktiver Fehler 2_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24527;HV;528;0;0;29043;Aktiver Fehler 2_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24528;HV;528;0;0;29044;Aktiver Fehler 3_appearance_time;3;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24529;HV;528;0;0;29044;Aktiver Fehler 3_appearance_date;4;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24530;HV;528;0;0;29044;Aktiver Fehler 3_disappear_time;5;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24531;HV;528;0;0;29044;Aktiver Fehler 3_disappear_date;6;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24532;HV;528;0;0;29044;Aktiver Fehler 3_source;7;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24533;HV;528;0;0;29044;Aktiver Fehler 3_function_group;8;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24534;HV;528;0;0;29044;Aktiver Fehler 3_function_number;9;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24535;HV;528;0;0;29044;Aktiver Fehler 3_error_type;10;U8;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
24536;HV;528;0;0;29044;Aktiver Fehler 3_error_code;11;U16;0;Allgemein;Allgemein;1;0;0;No;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
